Statut,Appellation,Produit,Sous Catégorie,Couleur,Sucrosité,Mention,Code INAO,id site
AOC,Alsace grand cru,Alsace grand cru Eichberg sélection de grains nobles Gewurztraminer,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B007D11
AOC,Alsace grand cru,Alsace grand cru Eichberg sélection de grains nobles Muscat,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B007D12
AOC,Alsace grand cru,Alsace grand cru Eichberg sélection de grains nobles Pinot gris,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B007D13
AOC,Alsace grand cru,Alsace grand cru Eichberg sélection de grains nobles Riesling,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B007D14
AOC,Alsace grand cru,Alsace grand cru Eichberg Muscat,Vin tranquille,Blanc,Sec,Grand cru,1B007S 2
AOC,Alsace grand cru,Alsace grand cru Eichberg Pinot gris,Vin tranquille,Blanc,Sec,Grand cru,1B007S 3
AOC,Alsace grand cru,Alsace grand cru Eichberg Riesling,Vin tranquille,Blanc,Sec,Grand cru,1B007S 4
AOC,Alsace grand cru,Alsace grand cru Eichberg vendanges tardives Gewurztraminer,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B007D21
AOC,Alsace grand cru,Alsace grand cru Eichberg vendanges tardives Muscat,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B007D22
AOC,Alsace grand cru,Alsace grand cru Eichberg vendanges tardives Pinot gris,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B007D23
AOC,Alsace grand cru,Alsace grand cru Eichberg vendanges tardives Riesling,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B007D24
AOC,Alsace grand cru,Alsace grand cru Engelberg Gewurztraminer,Vin tranquille,Blanc,Sec,Grand cru,1B008S 1
AOC,Alsace grand cru,Alsace grand cru Engelberg sélection de grains nobles Gewurztraminer,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B008D11
AOC,Alsace grand cru,Alsace grand cru Engelberg sélection de grains nobles Muscat,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B008D12
AOC,Alsace grand cru,Alsace grand cru Engelberg sélection de grains nobles Pinot gris,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B008D13
AOC,Alsace grand cru,Alsace grand cru Engelberg sélection de grains nobles Riesling,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B008D14
AOC,Alsace grand cru,Alsace grand cru Engelberg Muscat,Vin tranquille,Blanc,Sec,Grand cru,1B008S 2
AOC,Alsace grand cru,Alsace grand cru Engelberg Pinot gris,Vin tranquille,Blanc,Sec,Grand cru,1B008S 3
AOC,Alsace grand cru,Alsace grand cru Engelberg Riesling,Vin tranquille,Blanc,Sec,Grand cru,1B008S 4
AOC,Alsace grand cru,Alsace grand cru Engelberg vendanges tardives Gewurztraminer,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B008D21
AOC,Alsace grand cru,Alsace grand cru Engelberg vendanges tardives Muscat,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B008D22
AOC,Alsace grand cru,Alsace grand cru Engelberg vendanges tardives Pinot gris,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B008D23
AOC,Alsace grand cru,Alsace grand cru Engelberg vendanges tardives Riesling,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B008D24
AOC,Alsace grand cru,Alsace grand cru Florimont Gewurztraminer,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B009D11
AOC,Alsace grand cru,Alsace grand cru Florimont sélection de grains nobles Muscat,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B009D12
AOC,Alsace grand cru,Alsace grand cru Florimont sélection de grains nobles Gewurztraminer,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B009D11
AOC,Alsace grand cru,Alsace grand cru Florimont sélection de grains nobles Pinot gris,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B009D13
AOC,Alsace grand cru,Alsace grand cru Florimont sélection de grains nobles Riesling,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B009D14
AOC,Alsace grand cru,Alsace grand cru Florimont Muscat,Vin tranquille,Blanc,Sec,Grand cru,1B009S 2
AOC,Alsace grand cru,Alsace grand cru Florimont Pinot gris,Vin tranquille,Blanc,Sec,Grand cru,1B009S 3
AOC,Alsace grand cru,Alsace grand cru Florimont Riesling,Vin tranquille,Blanc,Sec,Grand cru,1B009S 4
AOC,Alsace grand cru,Alsace grand cru Florimont vendanges tardives Gewurztraminer,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B009D21
AOC,Alsace grand cru,Alsace grand cru Florimont vendanges tardives Muscat,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B009D22
AOC,Alsace grand cru,Alsace grand cru Florimont vendanges tardives Pinot gris,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B009D23
AOC,Alsace grand cru,Alsace grand cru Florimont vendanges tardives Riesling,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B009D24
AOC,Alsace grand cru,Alsace grand cru Frankstein Gewurztraminer,Vin tranquille,Blanc,Sec,Grand cru,1B010S 1
AOC,Alsace grand cru,Alsace grand cru Frankstein sélection de grains nobles Gewurztraminer,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B010D11
AOC,Alsace grand cru,Alsace grand cru Frankstein sélection de grains nobles Muscat,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B010D12
AOC,Alsace grand cru,Alsace grand cru Frankstein sélection de grains nobles Pinot gris,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B010D13
